scenario,round,client_id,available,sensor_noise_multiplier,stale_update,staleness_rounds,reliability_score,seed
persistent_failure,5,6,True,0.0,False,0,1.0,30042
persistent_failure,5,7,True,0.0,False,0,1.0,30042
persistent_failure,5,8,True,0.0,False,0,1.0,30042
persistent_failure,5,9,True,0.0,False,0,1.0,30042
persistent_failure,5,10,False,0.0,False,0,0.0,30042
persistent_failure,6,1,True,0.0,False,0,1.0,30042
persistent_failure,6,2,True,0.0,False,0,1.0,30042
persistent_failure,6,3,True,0.0,False,0,1.0,30042
persistent_failure,6,4,True,0.0,False,0,1.0,30042
persistent_failure,6,5,False,0.0,False,0,0.0,30042
persistent_failure,6,6,True,0.0,False,0,1.0,30042
persistent_failure,6,7,True,0.0,False,0,1.0,30042
persistent_failure,6,8,True,0.0,False,0,1.0,30042
persistent_failure,6,9,True,0.0,False,0,1.0,30042
persistent_failure,6,10,False,0.0,False,0,0.0,30042
persistent_failure,7,1,True,0.0,False,0,1.0,30042
persistent_failure,7,2,True,0.0,False,0,1.0,30042
persistent_failure,7,3,True,0.0,False,0,1.0,30042
persistent_failure,7,4,True,0.0,False,0,1.0,30042
persistent_failure,7,5,False,0.0,False,0,0.0,30042
persistent_failure,7,6,True,0.0,False,0,1.0,30042
persistent_failure,7,7,True,0.0,False,0,1.0,30042
persistent_failure,7,8,True,0.0,False,0,1.0,30042
persistent_failure,7,9,True,0.0,False,0,1.0,30042
persistent_failure,7,10,False,0.0,False,0,0.0,30042
persistent_failure,8,1,True,0.0,False,0,1.0,30042
persistent_failure,8,2,True,0.0,False,0,1.0,30042
persistent_failure,8,3,True,0.0,False,0,1.0,30042
persistent_failure,8,4,True,0.0,False,0,1.0,30042
persistent_failure,8,5,False,0.0,False,0,0.0,30042
persistent_failure,8,6,True,0.0,False,0,1.0,30042
persistent_failure,8,7,True,0.0,False,0,1.0,30042
persistent_failure,8,8,True,0.0,False,0,1.0,30042
persistent_failure,8,9,True,0.0,False,0,1.0,30042
persistent_failure,8,10,False,0.0,False,0,0.0,30042
persistent_failure,9,1,True,0.0,False,0,1.0,30042
persistent_failure,9,2,True,0.0,False,0,1.0,30042
persistent_failure,9,3,True,0.0,False,0,1.0,30042
persistent_failure,9,4,True,0.0,False,0,1.0,30042
persistent_failure,9,5,False,0.0,False,0,0.0,30042
persistent_failure,9,6,True,0.0,False,0,1.0,30042
persistent_failure,9,7,True,0.0,False,0,1.0,30042
persistent_failure,9,8,True,0.0,False,0,1.0,30042
persistent_failure,9,9,True,0.0,False,0,1.0,30042
persistent_failure,9,10,False,0.0,False,0,0.0,30042
persistent_failure,10,1,True,0.0,False,0,1.0,30042
persistent_failure,10,2,True,0.0,False,0,1.0,30042
persistent_failure,10,3,True,0.0,False,0,1.0,30042
persistent_failure,10,4,True,0.0,False,0,1.0,30042
persistent_failure,10,5,False,0.0,False,0,0.0,30042
persistent_failure,10,6,True,0.0,False,0,1.0,30042
persistent_failure,10,7,True,0.0,False,0,1.0,30042
persistent_failure,10,8,True,0.0,False,0,1.0,30042
persistent_failure,10,9,True,0.0,False,0,1.0,30042
persistent_failure,10,10,False,0.0,False,0,0.0,30042
persistent_failure,11,1,True,0.0,False,0,1.0,30042
persistent_failure,11,2,True,0.0,False,0,1.0,30042
persistent_failure,11,3,True,0.0,False,0,1.0,30042
persistent_failure,11,4,True,0.0,False,0,1.0,30042
persistent_failure,11,5,False,0.0,False,0,0.0,30042
persistent_failure,11,6,True,0.0,False,0,1.0,30042
persistent_failure,11,7,True,0.0,False,0,1.0,30042
persistent_failure,11,8,True,0.0,False,0,1.0,30042
persistent_failure,11,9,True,0.0,False,0,1.0,30042
persistent_failure,11,10,False,0.0,False,0,0.0,30042
persistent_failure,12,1,True,0.0,False,0,1.0,30042
persistent_failure,12,2,True,0.0,False,0,1.0,30042
persistent_failure,12,3,True,0.0,False,0,1.0,30042
persistent_failure,12,4,True,0.0,False,0,1.0,30042
persistent_failure,12,5,False,0.0,False,0,0.0,30042
persistent_failure,12,6,True,0.0,False,0,1.0,30042
persistent_failure,12,7,True,0.0,False,0,1.0,30042
persistent_failure,12,8,True,0.0,False,0,1.0,30042
persistent_failure,12,9,True,0.0,False,0,1.0,30042
persistent_failure,12,10,False,0.0,False,0,0.0,30042
persistent_failure,13,1,True,0.0,False,0,1.0,30042
persistent_failure,13,2,True,0.0,False,0,1.0,30042
persistent_failure,13,3,True,0.0,False,0,1.0,30042
persistent_failure,13,4,True,0.0,False,0,1.0,30042
persistent_failure,13,5,False,0.0,False,0,0.0,30042
persistent_failure,13,6,True,0.0,False,0,1.0,30042
persistent_failure,13,7,True,0.0,False,0,1.0,30042
persistent_failure,13,8,True,0.0,False,0,1.0,30042
persistent_failure,13,9,True,0.0,False,0,1.0,30042
persistent_failure,13,10,False,0.0,False,0,0.0,30042
persistent_failure,14,1,True,0.0,False,0,1.0,30042
persistent_failure,14,2,True,0.0,False,0,1.0,30042
persistent_failure,14,3,True,0.0,False,0,1.0,30042
persistent_failure,14,4,True,0.0,False,0,1.0,30042
persistent_failure,14,5,False,0.0,False,0,0.0,30042
persistent_failure,14,6,True,0.0,False,0,1.0,30042
persistent_failure,14,7,True,0.0,False,0,1.0,30042
persistent_failure,14,8,True,0.0,False,0,1.0,30042
persistent_failure,14,9,True,0.0,False,0,1.0,30042
persistent_failure,14,10,False,0.0,False,0,0.0,30042
persistent_failure,15,1,True,0.0,False,0,1.0,30042
persistent_failure,15,2,True,0.0,False,0,1.0,30042
persistent_failure,15,3,True,0.0,False,0,1.0,30042
persistent_failure,15,4,True,0.0,False,0,1.0,30042
persistent_failure,15,5,False,0.0,False,0,0.0,30042
persistent_failure,15,6,True,0.0,False,0,1.0,30042
persistent_failure,15,7,True,0.0,False,0,1.0,30042
persistent_failure,15,8,True,0.0,False,0,1.0,30042
persistent_failure,15,9,True,0.0,False,0,1.0,30042
persistent_failure,15,10,False,0.0,False,0,0.0,30042
