client_id,data_score,loss_score,stability_score,availability_score,raw_reliability,sample_count,weighted_score,aggregation_weight,round,scenario
10,1.0,0.4962537068264996,0.9861780373595777,1.0,0.8188511104651269,315,257.93809979651496,0.5465166173682042,6,mixed_full
1,0.203149800073348,0.4877959596204233,0.9880954015172296,1.0,0.6970344464091808,13,9.06144780331935,0.019157037583763588,7,mixed_full
2,0.3380617018914066,0.5037518123972138,0.9867252541926687,1.0,0.7223762285901698,36,26.005544229246112,0.05497898338093385,7,mixed_full
3,0.410187723187772,0.5005246161374904,0.9863748438720729,1.0,0.731942969481513,53,38.79297738252019,0.08201322148882208,7,mixed_full
4,0.29814239699997197,0.5110070273102718,0.9868515974948121,1.0,0.7189718782317752,28,20.131212590489707,0.042559909252191996,7,mixed_full
5,0.1868706368604627,0.5028393705166947,0.9880969579717502,1.0,0.6998583105000251,11,7.698441415500277,0.016275471065354145,7,mixed_full
6,0.2581988897471611,0.518006846825458,0.9871030543237841,1.0,0.7155182988643088,21,15.025884276150485,0.031766604637070546,7,mixed_full
7,0.5828229059350187,0.5015520043471587,0.9898376446441706,1.0,0.7594098130372181,107,81.25684999498233,0.17178717607597926,7,mixed_full
8,0.2702144944592592,0.5182069594478732,0.9870427948182633,1.0,0.7173695881620367,23,16.499500527726845,0.03488201428553225,7,mixed_full
10,1.0,0.501686220189736,0.9861774076645695,1.0,0.820752269749007,315,258.53696497093716,0.5465795822303501,7,mixed_full
1,0.203149800073348,0.49775189344939624,0.9877055343337978,1.0,0.7003825697351201,13,9.104973406556562,0.019193671823633563,8,mixed_full
2,0.3380617018914066,0.5179067577553881,0.986697792045582,1.0,0.7273208477140505,36,26.183550517705818,0.05519603994147637,8,mixed_full
3,0.410187723187772,0.503921157174736,0.986334109579913,1.0,0.733117501842293,53,38.85522759764153,0.08190847505437891,8,mixed_full
4,0.29814239699997197,0.5183213177438681,0.9866692345151074,1.0,0.7214680528406372,28,20.20110547953784,0.04258479094179948,8,mixed_full
5,0.1868706368604627,0.5124914368163951,0.9880610681547248,1.0,0.7032239722689614,11,7.735463694958575,0.01630668700885507,8,mixed_full
6,0.2581988897471611,0.5007551337016337,0.9869451623395351,1.0,0.7094249370764832,21,14.897923678606148,0.03140545778363222,8,mixed_full
7,0.5828229059350187,0.5075529240188207,0.9896949806932948,1.0,0.7614602025394932,107,81.47624167172577,0.17175538842804713,8,mixed_full
8,0.2702144944592592,0.5117502952314699,0.9868937151526382,1.0,0.7150575778033267,23,16.446324289476514,0.03466955223504031,8,mixed_full
10,1.0,0.510175611587072,0.9861772647513425,1.0,0.8237235067184451,315,259.4729046163102,0.5469799367831348,8,mixed_full
1,0.203149800073348,0.5113861921442827,0.9877220388063498,1.0,0.7051603508437235,13,9.167084560968405,0.01928759179724742,9,mixed_full
2,0.3380617018914066,0.5223672889827253,0.986686393424739,1.0,0.7288780441263235,36,26.239609588547648,0.055208269902724934,9,mixed_full
3,0.410187723187772,0.5027290572988181,0.9863829823453425,1.0,0.732717372353622,53,38.83402073474197,0.08170697398894944,9,mixed_full
4,0.29814239699997197,0.5002053494034371,0.9867971768044949,1.0,0.715172243722772,28,20.024822824237617,0.04213232744580434,9,mixed_full
5,0.1868706368604627,0.527939796222817,0.9878869851509616,1.0,0.708569969009892,11,7.794269659108812,0.01639918237283943,9,mixed_full
6,0.2581988897471611,0.5050327838938172,0.9870220778680028,1.0,0.7109490350787112,21,14.929929736652936,0.03141264688974652,9,mixed_full
7,0.5828229059350187,0.5120585567606504,0.9896012020059917,1.0,0.7630043514585775,107,81.6414656060678,0.17177405224813416,9,mixed_full
8,0.2702144944592592,0.505218007198958,0.9870610908067391,1.0,0.7128298584708829,23,16.395086744830305,0.03449534456801645,9,mixed_full
10,1.0,0.5172765055051888,0.9861951593279201,1.0,0.826215082691588,315,260.25775104785026,0.5475836107865352,9,mixed_full
1,0.203149800073348,0.5223704959507898,0.9879711653509281,1.0,0.7090920514666035,13,9.218196669065845,0.01934118197656182,10,mixed_full
2,0.3380617018914066,0.5284582916249064,0.9866793416684528,1.0,0.7310074269363868,36,26.316267369709923,0.05521554100157806,10,mixed_full
3,0.410187723187772,0.4992668039730123,0.9863869450455742,1.0,0.7315069706346712,53,38.769869443637575,0.08134509677291651,10,mixed_full
4,0.29814239699997197,0.4914873379358657,0.9868817768507075,1.0,0.7121505497252965,28,19.9402153923083,0.0418376118887423,10,mixed_full
5,0.1868706368604627,0.5290719562861316,0.9879644513560011,1.0,0.7089933382038158,11,7.798926720241974,0.016363337248407432,10,mixed_full
6,0.2581988897471611,0.4995731141032153,0.9871570492199239,1.0,0.7090853906251728,21,14.890793203128629,0.031243154323615293,10,mixed_full
7,0.5828229059350187,0.5247791795744953,0.9894978226299166,1.0,0.7674203866617969,107,82.11398137281226,0.17228765164895454,10,mixed_full
8,0.2702144944592592,0.5058838600654633,0.9870073828445177,1.0,0.7130441091873823,23,16.40001451130979,0.03440973071728152,10,mixed_full
10,1.0,0.5254625132516151,0.9862066454065856,1.0,0.8290842055303702,315,261.1615247420666,0.5479566944219404,10,mixed_full
1,0.203149800073348,0.5131205077177714,0.9879584999766479,1.0,0.7058501227040489,13,9.176051595152636,0.019198351607098065,11,mixed_full
2,0.3380617018914066,0.5438352188864425,0.9868090496335934,1.0,0.7364347492657235,36,26.511650973566045,0.055468301567098824,11,mixed_full
3,0.410187723187772,0.49664329712810823,0.9864015918361707,1.0,0.7305938696156634,53,38.72147508963016,0.08101398360803824,11,mixed_full
4,0.29814239699997197,0.5015869825167835,0.9868461591638962,1.0,0.7156729591382337,28,20.038842855870545,0.04192573973206702,11,mixed_full
5,0.1868706368604627,0.5396614705312341,0.9884386836717828,1.0,0.7128656495001253,11,7.841522144501378,0.016406217609381143,11,mixed_full
6,0.2581988897471611,0.49715476152004207,0.9870663815975896,1.0,0.7082072335532453,21,14.872351904618151,0.03111628548821432,11,mixed_full
7,0.5828229059350187,0.5290953558819137,0.9898913303341514,1.0,0.7690687760658755,107,82.29035903904868,0.17216983038113765,11,mixed_full
8,0.2702144944592592,0.4980969963087314,0.9870950393950602,1.0,0.7103493866652159,23,16.338035893299963,0.03418282410428662,11,mixed_full
10,1.0,0.5345996052866373,0.9862176204065967,1.0,0.8322860289926318,315,262.170099132679,0.548518465902676,11,mixed_full
1,0.203149800073348,0.5260765873129276,0.9879489422822779,1.0,0.7103814053693241,13,9.234958269801213,0.01925304983553644,12,mixed_full
2,0.3380617018914066,0.5529631860715053,0.9867369465091801,1.0,0.7396043016869508,36,26.62575486073023,0.055509399205271155,12,mixed_full
3,0.410187723187772,0.48593294653862906,0.9864323137346572,1.0,0.7268559995738161,53,38.52336797741225,0.0803135544128227,12,mixed_full
4,0.29814239699997197,0.4896541490204979,0.9867724806195244,1.0,0.7114706799240036,28,19.9211790378721,0.041531693115820806,12,mixed_full
5,0.1868706368604627,0.547533463867118,0.9883488932725505,1.0,0.7155894205279533,11,7.871483625807486,0.01641047659336557,12,mixed_full
6,0.2581988897471611,0.49661144613139396,0.9870761442580477,1.0,0.7080204900983788,21,14.868430292065954,0.03099771769683453,12,mixed_full
7,0.5828229059350187,0.5441711755163784,0.9895971281268482,1.0,0.7742423421653821,107,82.84393061169588,0.17271310579219723,12,mixed_full
8,0.2702144944592592,0.48733043099920803,0.9870356184419119,1.0,0.7065602914732808,23,16.25088670388546,0.033879864146727556,12,mixed_full
10,1.0,0.5468435593529977,0.9862367694107509,1.0,0.8365781150673121,315,263.5221062462033,0.5493911392014219,12,mixed_full
1,0.203149800073348,0.512468130084533,0.9879058080620611,1.0,0.7056033483623101,13,9.17284352871003,0.01905345624559736,13,mixed_full
2,0.3380617018914066,0.563588302898927,0.9869946586058248,1.0,0.7434132918103741,36,26.762878505173468,0.055590759071442605,13,mixed_full
3,0.410187723187772,0.49994936746576274,0.986443355765525,1.0,0.7317656116091166,53,38.783577415283176,0.08055966429787727,13,mixed_full
4,0.29814239699997197,0.48921463521462477,0.9868587207150458,1.0,0.7113470341253805,28,19.917716955510652,0.04137226884294012,13,mixed_full
5,0.1868706368604627,0.5589366052486119,0.9883386748839362,1.0,0.7195769435754612,11,7.915346379330074,0.016441434483786727,13,mixed_full
6,0.2581988897471611,0.4929794798704847,0.9871640644992133,1.0,0.7067800739914685,21,14.842381553820838,0.030829989264621896,13,mixed_full
7,0.5828229059350187,0.5549968722132858,0.9896283961634128,1.0,0.7780422798220973,107,83.25052394096441,0.1729245909807085,13,mixed_full
8,0.2702144944592592,0.4878919162433806,0.987055685371419,1.0,0.7067638347340687,23,16.25556819888358,0.033765402893371765,13,mixed_full
10,1.0,0.555935494124438,0.9862496683126096,1.0,0.8397648068529667,315,264.52591415868454,0.5494624339196515,13,mixed_full
1,0.203149800073348,0.5160917848892518,0.988047928884879,1.0,0.706921369831948,13,9.189977807815323,0.019033731387530985,14,mixed_full
2,0.3380617018914066,0.5692132661755471,0.9869319993895758,1.0,0.745360098231504,36,26.83296353633414,0.055574826290403265,14,mixed_full
3,0.410187723187772,0.49149129276708275,0.9864758202342836,1.0,0.728816648028644,53,38.62728234551813,0.08000251271223577,14,mixed_full
4,0.29814239699997197,0.4875911117901524,0.9868907912744059,1.0,0.7107900256225912,28,19.902120717432553,0.0412200799283409,14,mixed_full
5,0.1868706368604627,0.5786308036528447,0.9882662438307431,1.0,0.7264445621483252,11,7.990890183631577,0.01655025294763563,14,mixed_full
6,0.2581988897471611,0.4789050608960105,0.9871926635898137,1.0,0.7018640370321126,21,14.739144777674365,0.030526833518749838,14,mixed_full
7,0.5828229059350187,0.5625780421959491,0.9898396944184047,1.0,0.7807696437052766,107,83.5423518764646,0.17302791348929628,14,mixed_full
8,0.2702144944592592,0.48367779808949635,0.987235767986354,1.0,0.7053519222954365,23,16.22309421279504,0.03360030067301708,14,mixed_full
10,1.0,0.5672889886047073,0.9862533137136429,1.0,0.8437398058114226,315,265.7780388305981,0.5504635490527882,14,mixed_full
1,0.203149800073348,0.5341360487069047,0.9877741031512499,1.0,0.7131410231613563,13,9.270833301097632,0.01914407085839862,15,mixed_full
2,0.3380617018914066,0.5766570564163822,0.9870147860905666,1.0,0.747994400161143,36,26.92779840580115,0.055605323059826385,15,mixed_full
3,0.410187723187772,0.4864404264733856,0.9864537811626521,1.0,0.727041131150779,53,38.53317995099128,0.07957018570206233,15,mixed_full
4,0.29814239699997197,0.46777922769066216,0.9868695701399179,1.0,0.7038484387906988,28,19.707756286139567,0.040696091769575594,15,mixed_full
5,0.1868706368604627,0.595752284203595,0.9881874124121022,1.0,0.7324094893445635,11,8.056504382790198,0.01663650782685024,15,mixed_full
6,0.2581988897471611,0.4937529110314775,0.9872311144532525,1.0,0.7070742423817297,21,14.848559090016323,0.030661954339178534,15,mixed_full
7,0.5828229059350187,0.5718312643322138,0.9898903380759106,1.0,0.7840259967330964,107,83.89078165044131,0.17323265515866296,15,mixed_full
8,0.2702144944592592,0.4872924097536719,0.9872003721771337,1.0,0.7066046478446708,23,16.25190690042743,0.033559837307078295,15,mixed_full
10,1.0,0.5763569000411485,0.9862665743607893,1.0,0.8469182160406782,315,266.77923805281364,0.5508933739783649,15,mixed_full
