scenario,round,client_id,available,sensor_noise_multiplier,stale_update,staleness_rounds,reliability_score,seed
mixed,6,9,True,0.5,False,0,0.6666666666666666,40042
mixed,6,10,True,0.0,True,1,0.7,40042
mixed,7,1,True,0.0,False,0,1.0,40042
mixed,7,2,True,0.0,False,0,1.0,40042
mixed,7,3,True,0.0,False,0,1.0,40042
mixed,7,4,True,0.0,False,0,1.0,40042
mixed,7,5,True,0.0,False,0,1.0,40042
mixed,7,6,True,0.0,False,0,1.0,40042
mixed,7,7,True,0.0,False,0,1.0,40042
mixed,7,8,True,0.0,False,0,1.0,40042
mixed,7,9,True,0.5,False,0,0.6666666666666666,40042
mixed,7,10,True,0.0,True,1,0.7,40042
mixed,8,1,True,0.0,False,0,1.0,40042
mixed,8,2,True,0.0,False,0,1.0,40042
mixed,8,3,True,0.0,False,0,1.0,40042
mixed,8,4,True,0.0,False,0,1.0,40042
mixed,8,5,True,0.0,False,0,1.0,40042
mixed,8,6,True,0.0,False,0,1.0,40042
mixed,8,7,True,0.0,False,0,1.0,40042
mixed,8,8,True,0.0,False,0,1.0,40042
mixed,8,9,True,0.5,False,0,0.6666666666666666,40042
mixed,8,10,True,0.0,True,1,0.7,40042
mixed,9,1,True,0.0,False,0,1.0,40042
mixed,9,2,True,0.0,False,0,1.0,40042
mixed,9,3,True,0.0,False,0,1.0,40042
mixed,9,4,True,0.0,False,0,1.0,40042
mixed,9,5,True,0.0,False,0,1.0,40042
mixed,9,6,True,0.0,False,0,1.0,40042
mixed,9,7,True,0.0,False,0,1.0,40042
mixed,9,8,True,0.0,False,0,1.0,40042
mixed,9,9,True,0.5,False,0,0.6666666666666666,40042
mixed,9,10,True,0.0,True,1,0.7,40042
mixed,10,1,True,0.0,False,0,1.0,40042
mixed,10,2,True,0.0,False,0,1.0,40042
mixed,10,3,True,0.0,False,0,1.0,40042
mixed,10,4,True,0.0,False,0,1.0,40042
mixed,10,5,True,0.0,False,0,1.0,40042
mixed,10,6,True,0.0,False,0,1.0,40042
mixed,10,7,True,0.0,False,0,1.0,40042
mixed,10,8,True,0.0,False,0,1.0,40042
mixed,10,9,True,0.5,False,0,0.6666666666666666,40042
mixed,10,10,True,0.0,True,1,0.7,40042
mixed,11,1,True,0.0,False,0,1.0,40042
mixed,11,2,True,0.0,False,0,1.0,40042
mixed,11,3,True,0.0,False,0,1.0,40042
mixed,11,4,True,0.0,False,0,1.0,40042
mixed,11,5,True,0.0,False,0,1.0,40042
mixed,11,6,True,0.0,False,0,1.0,40042
mixed,11,7,True,0.0,False,0,1.0,40042
mixed,11,8,True,0.0,False,0,1.0,40042
mixed,11,9,True,0.5,False,0,0.6666666666666666,40042
mixed,11,10,True,0.0,True,1,0.7,40042
mixed,12,1,True,0.0,False,0,1.0,40042
mixed,12,2,True,0.0,False,0,1.0,40042
mixed,12,3,True,0.0,False,0,1.0,40042
mixed,12,4,True,0.0,False,0,1.0,40042
mixed,12,5,True,0.0,False,0,1.0,40042
mixed,12,6,True,0.0,False,0,1.0,40042
mixed,12,7,True,0.0,False,0,1.0,40042
mixed,12,8,True,0.0,False,0,1.0,40042
mixed,12,9,True,0.5,False,0,0.6666666666666666,40042
mixed,12,10,True,0.0,True,1,0.7,40042
mixed,13,1,True,0.0,False,0,1.0,40042
mixed,13,2,True,0.0,False,0,1.0,40042
mixed,13,3,True,0.0,False,0,1.0,40042
mixed,13,4,True,0.0,False,0,1.0,40042
mixed,13,5,True,0.0,False,0,1.0,40042
mixed,13,6,True,0.0,False,0,1.0,40042
mixed,13,7,True,0.0,False,0,1.0,40042
mixed,13,8,True,0.0,False,0,1.0,40042
mixed,13,9,True,0.5,False,0,0.6666666666666666,40042
mixed,13,10,True,0.0,True,1,0.7,40042
mixed,14,1,True,0.0,False,0,1.0,40042
mixed,14,2,True,0.0,False,0,1.0,40042
mixed,14,3,True,0.0,False,0,1.0,40042
mixed,14,4,True,0.0,False,0,1.0,40042
mixed,14,5,True,0.0,False,0,1.0,40042
mixed,14,6,True,0.0,False,0,1.0,40042
mixed,14,7,True,0.0,False,0,1.0,40042
mixed,14,8,True,0.0,False,0,1.0,40042
mixed,14,9,True,0.5,False,0,0.6666666666666666,40042
mixed,14,10,True,0.0,True,1,0.7,40042
mixed,15,1,True,0.0,False,0,1.0,40042
mixed,15,2,True,0.0,False,0,1.0,40042
mixed,15,3,True,0.0,False,0,1.0,40042
mixed,15,4,True,0.0,False,0,1.0,40042
mixed,15,5,True,0.0,False,0,1.0,40042
mixed,15,6,True,0.0,False,0,1.0,40042
mixed,15,7,True,0.0,False,0,1.0,40042
mixed,15,8,True,0.0,False,0,1.0,40042
mixed,15,9,True,0.5,False,0,0.6666666666666666,40042
mixed,15,10,True,0.0,True,1,0.7,40042
