client_id,data_score,loss_score,stability_score,availability_score,raw_reliability,sample_count,weighted_score,aggregation_weight,round,scenario
2,0.3380617018914066,0.4858763544505262,0.9865856184785022,1.0,0.7160709458088709,36,25.77855404911935,0.042126475035854614,4,clean
3,0.410187723187772,0.513379836894798,0.9863735992606788,1.0,0.7364418611325827,53,39.031418640026885,0.06378387553545714,4,clean
4,0.29814239699997197,0.5234249732287238,0.9866821452348881,1.0,0.72325885101226,28,20.251247828343278,0.03309393088766949,4,clean
5,0.1868706368604627,0.49469356361949823,0.9881602153153933,1.0,0.6970294181562814,11,7.667323599719095,0.012529690982664704,4,clean
6,0.2581988897471611,0.519245108938023,0.9869066324232184,1.0,0.7158829429385086,21,15.033541801708681,0.024567325312483648,4,clean
7,0.5828229059350187,0.4811859372324969,0.9862272330584549,1.0,0.751018045492086,107,80.3589308676532,0.13131995257196385,4,clean
8,0.2702144944592592,0.5265808235721224,0.9869758459626391,1.0,0.7202770085060554,23,16.566371195639274,0.027072225279898506,4,clean
9,0.7559289460184544,0.50721439035222,0.986154748325185,1.0,0.78606854043986,180,141.4923372791748,0.2312221780476281,4,clean
10,1.0,0.48473361631154105,0.9861509677599654,1.0,0.8148096044250271,315,256.6650253938835,0.41943364101144376,4,clean
1,0.203149800073348,0.5061301194561661,0.9882503932256219,1.0,0.703505649449628,13,9.145573442845164,0.014932771683844454,5,clean
2,0.3380617018914066,0.4883284953074852,0.9866943440949371,1.0,0.7169672490745588,36,25.810820966684116,0.0421435680197407,5,clean
3,0.410187723187772,0.5044494975996102,0.9863093945372733,1.0,0.733293770726075,53,38.86456984848198,0.06345755700996913,5,clean
4,0.29814239699997197,0.5209280434306925,0.9867393585834676,1.0,0.7224049502549518,28,20.22733860713865,0.033026931671355834,5,clean
5,0.1868706368604627,0.4953262959213643,0.987858043329975,1.0,0.6971451142670381,11,7.668596256937419,0.012521182816591744,5,clean
6,0.2581988897471611,0.5112051366276598,0.9869662226441939,1.0,0.713089809207223,21,14.974885993351682,0.02445079632543571,5,clean
7,0.5828229059350187,0.48907177470145874,0.9862335200291495,1.0,0.7537802890459657,107,80.65449092791833,0.1316915889233321,5,clean
8,0.2702144944592592,0.5208650783818888,0.98688845228863,1.0,0.7182459099035704,23,16.519655927782118,0.02697307629826383,5,clean
9,0.7559289460184544,0.5051351119757325,0.9861622931277774,1.0,0.7853434336889965,180,141.36181806401936,0.23081371191815142,5,clean
10,1.0,0.4897639577903911,0.9861732533689419,1.0,0.8165780239057666,315,257.2220775303165,0.41998881533331345,5,clean
1,0.203149800073348,0.49648820557323253,0.9876946420390623,1.0,0.6999364666753054,13,9.09917406677897,0.014818981675988498,6,clean
2,0.3380617018914066,0.49487021649742313,0.9866559602278641,1.0,0.7192434171375615,36,25.892763016952212,0.04216914391052589,6,clean
3,0.410187723187772,0.514016309625603,0.9863923614892542,1.0,0.7366711933683657,53,39.04357324852339,0.06358664998479333,6,clean
4,0.29814239699997197,0.517497988923698,0.9867176239142942,1.0,0.7211968240432931,28,20.193511073212207,0.03288730036062861,6,clean
5,0.1868706368604627,0.49833471261633033,0.9881773057371974,1.0,0.6983098019528041,11,7.681407821480845,0.012509997162040714,6,clean
6,0.2581988897471611,0.5104537761979405,0.9869321506117805,1.0,0.7128149078454765,21,14.969113064755007,0.024378807415311853,6,clean
7,0.5828229059350187,0.49088309165509453,0.98623970971651,1.0,0.7544164163703143,107,80.72255655162363,0.13146534812921867,6,clean
8,0.2702144944592592,0.5236035218326957,0.9870850729339932,1.0,0.7192731823372299,23,16.543283193756288,0.026942512442312862,6,clean
9,0.7559289460184544,0.5113182545255421,0.9861652742434265,1.0,0.7875085769719071,180,141.7515438549433,0.23085760482358636,6,clean
10,1.0,0.49794272701873893,0.9861808284786271,1.0,0.8194432444240781,315,258.1246219935846,0.4203836540955916,6,clean
1,0.203149800073348,0.49071523272276696,0.9880638205408013,1.0,0.6980451386532511,13,9.074586802492265,0.014751017350448767,7,clean
2,0.3380617018914066,0.5049467287515437,0.9866972821085179,1.0,0.7227846590847326,36,26.02024772705037,0.04229670551823699,7,clean
3,0.410187723187772,0.510640805059768,0.9864248179903471,1.0,0.7355011265457061,53,38.981559706922425,0.06336571307317741,7,clean
4,0.29814239699997197,0.515564894760937,0.9868496368486951,1.0,0.720566445613367,28,20.175860477174275,0.03279647596486639,7,clean
5,0.1868706368604627,0.5055989640517881,0.9880526282076875,1.0,0.7008086528198858,11,7.708895181018744,0.012531044007069028,7,clean
6,0.2581988897471611,0.5222623105704001,0.987155355030946,1.0,0.7170260164225453,21,15.057546344873451,0.024476500387589303,7,clean
7,0.5828229059350187,0.5027391556008171,0.9862648184693772,1.0,0.7585748268148208,107,81.16750646918582,0.1319402549426044,7,clean
8,0.2702144944592592,0.5226949373321479,0.9870544216829263,1.0,0.7189444498241648,23,16.53572234595579,0.026879320517426412,7,clean
9,0.7559289460184544,0.5117717085710419,0.9861752700681993,1.0,0.7876707844265026,180,141.78074119677046,0.23046891487981117,7,clean
10,1.0,0.5029926084864772,0.9861786081018282,1.0,0.8212099258059069,315,258.6811266288607,0.4204940533587685,7,clean
1,0.203149800073348,0.5017509340850222,0.987784138855852,1.0,0.7018097455403082,13,9.123526692024006,0.014794594483253038,8,clean
2,0.3380617018914066,0.5184276979337772,0.9867329296471129,1.0,0.7275154749370225,36,26.19055709773281,0.04247027324315105,8,clean
3,0.410187723187772,0.5089155380694839,0.986398343513974,1.0,0.734888017032376,53,38.94906490271593,0.0631593067230618,8,clean
4,0.29814239699997197,0.523843575606763,0.9866771645474892,1.0,0.723403618603984,28,20.255301320911553,0.03284573819912901,8,clean
5,0.1868706368604627,0.5157783284808091,0.9880274115925268,1.0,0.704362604554737,11,7.747988650102107,0.01256403954397574,8,clean
6,0.2581988897471611,0.508726745627897,0.9869455140914558,1.0,0.7122151243638476,21,14.9565176116408,0.02425329813955628,8,clean
7,0.5828229059350187,0.5087832395390566,0.9862467228061106,1.0,0.7606839227110612,107,81.39317973008355,0.13198614181310367,8,clean
8,0.2702144944592592,0.5185096530641492,0.9868904521036733,1.0,0.7174222109776268,23,16.500710852485415,0.02675734219765594,8,clean
9,0.7559289460184544,0.514352852988087,0.9861808059544879,1.0,0.7885761225326694,180,141.9437020558805,0.23017409629593233,8,clean
10,1.0,0.5115011488852218,0.9861785966377141,1.0,0.8241879109330276,315,259.6191919439037,0.4209951693611796,8,clean
1,0.203149800073348,0.5145574426351991,0.9876911764210741,1.0,0.7062594866806978,13,9.181373326849071,0.014853294358788887,9,clean
2,0.3380617018914066,0.5234209486300085,0.9866776721521071,1.0,0.7292437725574514,36,26.25277581206825,0.04247079309275458,9,clean
3,0.410187723187772,0.514641577360101,0.9864176913747582,1.0,0.7368989025353665,53,39.05564183437443,0.06318280761343112,9,clean
4,0.29814239699997197,0.5104741616337082,0.9867531345569741,1.0,0.7187509132167346,28,20.12502557006857,0.032557539937543095,9,clean
5,0.1868706368604627,0.5340039415403485,0.9878737475254958,1.0,0.710687786702115,11,7.817565653723265,0.012646975532990254,9,clean
6,0.2581988897471611,0.5123381755435926,0.9870451288145369,1.0,0.7135139899874196,21,14.983793789735811,0.024240240740403284,9,clean
7,0.5828229059350187,0.5129030072351961,0.9862525829968821,1.0,0.7621278924714802,107,81.54768449444838,0.1319249004429027,9,clean
8,0.2702144944592592,0.5136147136479929,0.9870428582583521,1.0,0.7157623243361096,23,16.462533459730523,0.0266324924021694,9,clean
9,0.7559289460184544,0.5196374481419008,0.9862003411705562,1.0,0.7904325681621281,180,142.27786226918306,0.23017198994005555,9,clean
10,1.0,0.5188659313574264,0.9861945030773703,1.0,0.8267711520521789,315,260.43291289643633,0.4213189659389595,9,clean
1,0.203149800073348,0.528746960325293,0.9879351327009975,1.0,0.7113112025702039,13,9.24704563341265,0.014916956830642649,10,clean
2,0.3380617018914066,0.5294134975052012,0.9866782618626109,1.0,0.7313413710624452,36,26.32828935824803,0.042471722466964075,10,clean
3,0.410187723187772,0.5163799156718879,0.9864292427706111,1.0,0.7375113639330405,53,39.08810228845115,0.0630553322156997,10,clean
4,0.29814239699997197,0.5049772181056134,0.9868119731373227,1.0,0.7168475764850234,28,20.071732141580654,0.032378899568778624,10,clean
5,0.1868706368604627,0.5337447563163747,0.9879668663867139,1.0,0.7106296634751504,11,7.8169262982266545,0.012609946653407929,10,clean
6,0.2581988897471611,0.5108056152067952,0.9871494709244746,1.0,0.7130141136080186,21,14.973296385768391,0.02415431097169729,10,clean
7,0.5828229059350187,0.5262592712670071,0.9862770480351123,1.0,0.7668111476459946,107,82.04879279812141,0.13235776578775568,10,clean
8,0.2702144944592592,0.5170303390880382,0.987046638828398,1.0,0.7169591164396415,23,16.490059678111756,0.02660109164642825,10,clean
9,0.7559289460184544,0.5226026019322125,0.9861995218961916,1.0,0.7914700852427096,180,142.4646153436877,0.22981810636870525,10,clean
10,1.0,0.5273753794466132,0.9862097025462709,1.0,0.8297547786975094,315,261.3727552897154,0.421635867489919,10,clean
1,0.203149800073348,0.5180651123858754,0.9879249189586948,1.0,0.7075689809816018,13,9.198396752760823,0.014799039734992464,11,clean
2,0.3380617018914066,0.5457828588837697,0.9868246394809249,1.0,0.737121879711354,36,26.536387669608743,0.042693641740103705,11,clean
3,0.410187723187772,0.513942447294729,0.9864253914644283,1.0,0.7366569020438709,53,39.04281580832516,0.06281487937992838,11,clean
4,0.29814239699997197,0.5158658298656519,0.9868491460241158,1.0,0.7206716011114145,28,20.178804831119606,0.03246510696668597,11,clean
5,0.1868706368604627,0.5461026691151664,0.9883621933237446,1.0,0.7150932973826882,11,7.86602627120957,0.01265542664369045,11,clean
6,0.2581988897471611,0.5100756371307901,0.9870505513835943,1.0,0.7127239994421087,21,14.967203988284284,0.024080310134249792,11,clean
7,0.5828229059350187,0.5306991125076904,0.9862952218248809,1.0,0.7683714529066528,107,82.21574546101185,0.132274581823659,11,clean
8,0.2702144944592592,0.5116709333745475,0.9871213673231551,1.0,0.7151094794130848,23,16.44751802650095,0.026461945419253164,11,clean
9,0.7559289460184544,0.5258854408076057,0.9862146078484197,1.0,0.792624358932377,180,142.67238460782787,0.22954155443052054,11,clean
10,1.0,0.5369433040341708,0.9862162316575225,1.0,0.8331058374920927,315,262.42833881000917,0.42221351372691485,11,clean
1,0.203149800073348,0.5344745194263113,0.987933367222187,1.0,0.7133152303379766,13,9.273097994393696,0.014862859898258677,12,clean
2,0.3380617018914066,0.5568454660160579,0.9867172419954321,1.0,0.7409562030877325,36,26.674423311158368,0.042753588582831945,12,clean
3,0.410187723187772,0.5124460156335601,0.9864478396601052,1.0,0.7361410078309486,53,39.015473415040276,0.06253374175303256,12,clean
4,0.29814239699997197,0.5040987014497476,0.9867587423393354,1.0,0.7165214648761749,28,20.062601016532895,0.0321562037070748,12,clean
5,0.1868706368604627,0.555018871109563,0.988265459210461,1.0,0.7181801111410778,11,7.899981222551856,0.012662037452925632,12,clean
6,0.2581988897471611,0.5101453860993808,0.9871455074366303,1.0,0.712781646199678,21,14.968414570193238,0.02399127549286531,12,clean
7,0.5828229059350187,0.5468177777776305,0.9863472718884897,1.0,0.7740312032733948,107,82.82133875025325,0.13274549187072626,12,clean
8,0.2702144944592592,0.5031590288728041,0.9870456033995324,1.0,0.7121037954642065,23,16.37838729567675,0.026251170415996398,12,clean
9,0.7559289460184544,0.5290955135646409,0.9862264385453292,1.0,0.7937520251412576,180,142.87536452542636,0.2289996856646928,12,clean
10,1.0,0.5506599312450211,0.986225901525715,1.0,0.8379100414697577,315,263.94166306297365,0.423043945161594,12,clean
1,0.203149800073348,0.5210453625231766,0.9878090226684456,1.0,0.70857150482807,13,9.21142956276491,0.014713224555557784,13,clean
2,0.3380617018914066,0.5674470866800265,0.9870074841019991,1.0,0.7447683550574199,36,26.811660782067115,0.042825707248374846,13,clean
3,0.410187723187772,0.51982201688762,0.9865018973070855,1.0,0.7387415284463127,53,39.15330100765457,0.06253875208964357,13,clean
4,0.29814239699997197,0.5082257619250593,0.9869025484151308,1.0,0.7180162681690623,28,20.104455508733743,0.03211242798435212,13,clean
5,0.1868706368604627,0.5713134933015954,0.9883643881502521,1.0,0.7239178540372161,11,7.963096394409377,0.012719287990009884,13,clean
6,0.2581988897471611,0.5098613114846628,0.9871838845570683,1.0,0.7126956520766801,21,14.966608693610281,0.023905852294022634,13,clean
7,0.5828229059350187,0.5584930226583332,0.9863542051813443,1.0,0.7781199656341399,107,83.25883632285297,0.13298760487778924,13,clean
8,0.2702144944592592,0.5057988356729995,0.9870922592866702,1.0,0.7130440574047733,23,16.400013320309785,0.026195399644724504,13,clean
9,0.7559289460184544,0.5335784285749718,0.9862418665962688,1.0,0.7953264452127023,180,143.15876013828642,0.22866450540144023,13,clean
10,1.0,0.5605663584251163,0.9862497267084849,1.0,0.8413856297967603,315,265.0364733859795,0.4233372379140835,13,clean
1,0.203149800073348,0.5293223415043683,0.987971029872209,1.0,0.7115251499928043,13,9.249826949906454,0.014733845726495172,14,clean
2,0.3380617018914066,0.5744046381844086,0.9869443423781159,1.0,0.7471813984805945,36,26.898530345301403,0.04284607685348403,14,clean
3,0.410187723187772,0.5182670700901639,0.9864726951067263,1.0,0.7381870762970774,53,39.1239150437451,0.0623196230148796,14,clean
4,0.29814239699997197,0.5069936516666744,0.9869021961376657,1.0,0.7175849062815148,28,20.092377375882414,0.032004705616440456,14,clean
5,0.1868706368604627,0.5907441217215528,0.988364523707193,1.0,0.7307186214291304,11,8.037904835720434,0.01280340166957957,14,clean
6,0.2581988897471611,0.49999037299022214,0.9871475185253297,1.0,0.7092280954925173,21,14.893790005342863,0.02372399023354234,14,clean
7,0.5828229059350187,0.5670765471321998,0.9864124000968119,1.0,0.7811445674204069,107,83.58246871398354,0.1331366744632879,14,clean
8,0.2702144944592592,0.5039447660564335,0.9872397290037752,1.0,0.712446747439962,23,16.386275191119125,0.02610133703099019,14,clean
9,0.7559289460184544,0.5322359346761195,0.9862606873214833,1.0,0.7948631596019292,180,143.07536872834726,0.2279016052431337,14,clean
10,1.0,0.5734180859693968,0.9862555494665742,1.0,0.8458857724025898,315,266.4540183068158,0.4244287401481654,14,clean
1,0.203149800073348,0.5451181637207866,0.9877906381879983,1.0,0.7169905506790769,13,9.320877158827999,0.014791352965304505,15,clean
2,0.3380617018914066,0.5831026742646642,0.9870407109303644,1.0,0.750259440101971,36,27.009339843670954,0.04286127498303314,15,clean
3,0.410187723187772,0.5148711084180159,0.9865179905640495,1.0,0.7370143431218886,53,39.061760185460095,0.06198732935794509,15,clean
4,0.29814239699997197,0.4918969637519049,0.9868856058585802,1.0,0.7122952589136656,28,19.944267249582637,0.03164967110885443,15,clean
5,0.1868706368604627,0.6096569112764556,0.988300280665977,1.0,0.7373156127089208,11,8.110471739798129,0.01287055372303241,15,clean
6,0.2581988897471611,0.5155586258663181,0.9871846271058466,1.0,0.7146899720023318,21,15.008489412048966,0.023817057191811052,15,clean
7,0.5828229059350187,0.578248135906245,0.9864456151375781,1.0,0.785066248755591,107,84.00208861684823,0.1333033920930701,15,clean
8,0.2702144944592592,0.5104043372912375,0.9872271358642323,1.0,0.7147031897733033,23,16.438173364785975,0.026085830786121977,15,clean
9,0.7559289460184544,0.541093095147563,0.9862808624245212,1.0,0.7979702270529977,180,143.6346408695396,0.22793462835564843,15,clean
10,1.0,0.5840429456891075,0.9862705585334741,1.0,0.8496097264779036,315,267.6270638405396,0.4246989094351772,15,clean
