scenario,round,client_id,available,sensor_noise_multiplier,stale_update,staleness_rounds,reliability_score,seed
sensor_noise,14,6,True,0.5,False,0,0.6666666666666666,10042
sensor_noise,14,7,True,0.5,False,0,0.6666666666666666,10042
sensor_noise,14,8,True,0.0,False,0,1.0,10042
sensor_noise,14,9,True,0.0,False,0,1.0,10042
sensor_noise,14,10,True,0.0,False,0,1.0,10042
sensor_noise,15,1,True,0.0,False,0,1.0,10042
sensor_noise,15,2,True,0.0,False,0,1.0,10042
sensor_noise,15,3,True,0.0,False,0,1.0,10042
sensor_noise,15,4,True,0.0,False,0,1.0,10042
sensor_noise,15,5,True,0.0,False,0,1.0,10042
sensor_noise,15,6,True,0.5,False,0,0.6666666666666666,10042
sensor_noise,15,7,True,0.5,False,0,0.6666666666666666,10042
sensor_noise,15,8,True,0.0,False,0,1.0,10042
sensor_noise,15,9,True,0.0,False,0,1.0,10042
sensor_noise,15,10,True,0.0,False,0,1.0,10042
