scenario,round,client_id,available,sensor_noise_multiplier,stale_update,staleness_rounds,reliability_score,seed
mixed_full,9,5,True,0.0,False,0,1.0,42
mixed_full,9,6,True,0.0,False,0,1.0,42
mixed_full,9,7,True,0.0,True,1,0.7,42
mixed_full,9,8,True,0.0,False,0,1.0,42
mixed_full,9,9,False,0.0,False,0,0.0,42
mixed_full,9,10,True,0.0,False,0,1.0,42
mixed_full,10,1,True,0.0,False,0,1.0,42
mixed_full,10,2,True,0.0,False,0,1.0,42
mixed_full,10,3,True,0.5,False,0,0.6666666666666666,42
mixed_full,10,4,True,0.0,False,0,1.0,42
mixed_full,10,5,True,0.0,False,0,1.0,42
mixed_full,10,6,True,0.0,False,0,1.0,42
mixed_full,10,7,True,0.0,True,1,0.7,42
mixed_full,10,8,True,0.0,False,0,1.0,42
mixed_full,10,9,False,0.0,False,0,0.0,42
mixed_full,10,10,True,0.0,False,0,1.0,42
mixed_full,11,1,True,0.0,False,0,1.0,42
mixed_full,11,2,True,0.0,False,0,1.0,42
mixed_full,11,3,True,0.5,False,0,0.6666666666666666,42
mixed_full,11,4,True,0.0,False,0,1.0,42
mixed_full,11,5,True,0.0,False,0,1.0,42
mixed_full,11,6,True,0.0,False,0,1.0,42
mixed_full,11,7,True,0.0,True,1,0.7,42
mixed_full,11,8,True,0.0,False,0,1.0,42
mixed_full,11,9,False,0.0,False,0,0.0,42
mixed_full,11,10,True,0.0,False,0,1.0,42
mixed_full,12,1,True,0.0,False,0,1.0,42
mixed_full,12,2,True,0.0,False,0,1.0,42
mixed_full,12,3,True,0.5,False,0,0.6666666666666666,42
mixed_full,12,4,True,0.0,False,0,1.0,42
mixed_full,12,5,True,0.0,False,0,1.0,42
mixed_full,12,6,True,0.0,False,0,1.0,42
mixed_full,12,7,True,0.0,True,1,0.7,42
mixed_full,12,8,True,0.0,False,0,1.0,42
mixed_full,12,9,False,0.0,False,0,0.0,42
mixed_full,12,10,True,0.0,False,0,1.0,42
mixed_full,13,1,True,0.0,False,0,1.0,42
mixed_full,13,2,True,0.0,False,0,1.0,42
mixed_full,13,3,True,0.5,False,0,0.6666666666666666,42
mixed_full,13,4,True,0.0,False,0,1.0,42
mixed_full,13,5,True,0.0,False,0,1.0,42
mixed_full,13,6,True,0.0,False,0,1.0,42
mixed_full,13,7,True,0.0,True,1,0.7,42
mixed_full,13,8,True,0.0,False,0,1.0,42
mixed_full,13,9,False,0.0,False,0,0.0,42
mixed_full,13,10,True,0.0,False,0,1.0,42
mixed_full,14,1,True,0.0,False,0,1.0,42
mixed_full,14,2,True,0.0,False,0,1.0,42
mixed_full,14,3,True,0.5,False,0,0.6666666666666666,42
mixed_full,14,4,True,0.0,False,0,1.0,42
mixed_full,14,5,True,0.0,False,0,1.0,42
mixed_full,14,6,True,0.0,False,0,1.0,42
mixed_full,14,7,True,0.0,True,1,0.7,42
mixed_full,14,8,True,0.0,False,0,1.0,42
mixed_full,14,9,False,0.0,False,0,0.0,42
mixed_full,14,10,True,0.0,False,0,1.0,42
mixed_full,15,1,True,0.0,False,0,1.0,42
mixed_full,15,2,True,0.0,False,0,1.0,42
mixed_full,15,3,True,0.5,False,0,0.6666666666666666,42
mixed_full,15,4,True,0.0,False,0,1.0,42
mixed_full,15,5,True,0.0,False,0,1.0,42
mixed_full,15,6,True,0.0,False,0,1.0,42
mixed_full,15,7,True,0.0,True,1,0.7,42
mixed_full,15,8,True,0.0,False,0,1.0,42
mixed_full,15,9,False,0.0,False,0,0.0,42
mixed_full,15,10,True,0.0,False,0,1.0,42
