ch1_mean,ch1_std,ch1_rms,ch1_min,ch1_max,ch1_peak_to_peak,ch1_kurtosis,ch1_skewness,ch1_crest_factor,ch2_mean,ch2_std,ch2_rms,ch2_min,ch2_max,ch2_peak_to_peak,ch2_kurtosis,ch2_skewness,ch2_crest_factor,ch3_mean,ch3_std,ch3_rms,ch3_min,ch3_max,ch3_peak_to_peak,ch3_kurtosis,ch3_skewness,ch3_crest_factor,ch4_mean,ch4_std,ch4_rms,ch4_min,ch4_max,ch4_peak_to_peak,ch4_kurtosis,ch4_skewness,ch4_crest_factor,dataset,file_index,timestamp
-0.0017912597656250002,0.07922086801763584,0.07924111648011797,-0.415,0.4,0.815,0.4552119318712826,0.03351974676189382,5.237180120990453,-0.001935546875,0.09512641592087304,0.09514610526793123,-0.393,0.4,0.793,0.1700577747770562,0.08224454826272541,4.204060679829162,-0.0020170410156250002,0.10600452642087112,0.10602371468766728,-0.608,0.61,1.218,1.1014436437540747,0.06131978487065707,5.753429803805978,-0.0030745605468749998,0.05543830376832633,0.05552349455199686,-0.249,0.291,0.54,0.1744089633248347,0.03617248963898304,5.241024585047365,2nd_test,10,2004.02.12.12.12.39
-0.0015550292968750002,0.07762333368719734,0.077638908086269,-0.439,0.474,0.913,0.6415150749455005,0.019565298132388165,6.1051863257428405,-0.001974072265625,0.09330818738788127,0.09332906725625129,-0.415,0.403,0.8180000000000001,0.05914761962362114,0.07005841676106665,4.446631817889042,-0.001922607421875,0.10458645271002825,0.10460412281437871,-0.728,0.867,1.595,1.6360985486862392,0.10483367184473792,8.28839224176865,-0.002776904296875,0.05470372691209322,0.054774163029177134,-0.276,0.229,0.505,0.11005504146137568,0.0015078217586123987,5.038872065428755,2nd_test,11,2004.02.12.12.22.39
-0.00245126953125,0.07736575740151559,0.07740458087623109,-0.378,0.4,0.778,0.3647260382142652,0.025770055100995167,5.1676528115878195,-0.001786181640625,0.09436361497175338,0.09438051851622042,-0.43,0.615,1.045,0.2904622065873399,0.0928213673616944,6.516175262247459,-0.0018608886718750003,0.10440576658070191,0.10442234914975398,-0.598,0.615,1.213,1.1545225133803472,-0.014968726746658929,5.889543809363336,-0.003140380859375,0.05459959426227402,0.05468983164672273,-0.222,0.234,0.456,0.04491899115284825,-0.03369012033811176,4.2786747179490305,2nd_test,12,2004.02.12.12.32.39
-0.0010339843750000002,0.07985799357629145,0.07986468720103242,-0.432,0.42,0.852,0.5982531546782233,0.036749791511127325,5.409149088722735,-0.001261376953125,0.09483180934131623,0.09484019788447104,-0.359,0.417,0.776,0.10632066193073397,0.0994554774847318,4.396869779875079,-0.00175244140625,0.10487944085081766,0.10489408069125017,-0.642,0.684,1.326,1.5414655991864716,0.05491531956835938,6.520863670151176,-0.0028952636718749996,0.05617946112741912,0.0562540167836651,-0.266,0.247,0.513,0.10238368110662721,0.0034770499788080098,4.7285512253857735,2nd_test,13,2004.02.12.12.42.39
-0.0023719238281249997,0.07918146190235564,0.07921698007145074,-0.383,0.422,0.8049999999999999,0.5511103583412886,0.024887726210298083,5.32714071672569,-0.001698291015625,0.09476723559538852,0.09478245161824854,-0.386,0.461,0.847,0.14024854233672546,0.10758890123389808,4.863769528265499,-0.0015814453125,0.10365067067184645,0.10366273438415563,-0.679,0.691,1.37,1.215237462759629,0.004041749262302187,6.665847704080535,-0.003035791015625,0.05554911289672028,0.05563200491356684,-0.227,0.22,0.447,0.07990004520874194,0.010891921292744104,4.080385029239917,2nd_test,14,2004.02.12.12.52.39
-0.0015209960937499999,0.07864707093207793,0.07866177721938719,-0.371,0.354,0.725,0.5530516614826197,-0.01348361399462306,4.716394837616838,-0.00122109375,0.09462320292410424,0.09463108158296882,-0.513,0.474,0.987,0.19598682545266177,0.0805929465007058,5.4210518511806365,-0.001826806640625,0.10470795711576625,0.10472389176238331,-0.671,0.725,1.396,1.3682988461680416,0.024804174649865264,6.92296655321108,-0.003251123046875,0.056228963720163415,0.056322874235157555,-0.247,0.291,0.538,0.19387118398007352,0.0370610988828819,5.16663973468149,2nd_test,15,2004.02.12.13.02.39
-0.0020170898437499997,0.07842744893849181,0.07845338360094803,-0.381,0.439,0.8200000000000001,0.47996609907349486,0.01645553133519379,5.595679623295425,-0.0012224609375,0.09568609375700858,0.09569390236174273,-0.43,0.476,0.9059999999999999,0.16584819519362304,0.09864096614989126,4.974193634570857,-0.00162607421875,0.1086957682837348,0.10870793053018833,-0.757,0.962,1.7189999999999999,2.0724590260877376,-0.03876286524704746,8.849400363886073,-0.002717138671875,0.056113860594305724,0.056179606561094525,-0.3,0.276,0.5760000000000001,0.21398033827271457,-0.02001557219170751,5.3400160371079535,2nd_test,16,2004.02.12.13.12.39
-0.001661767578125,0.07760498435587541,0.07762277416041877,-0.444,0.405,0.849,0.4477488811593342,0.02039051089838273,5.71997077915161,-0.0016699218750000002,0.09292757088853607,0.09294257404608772,-0.41,0.454,0.864,0.11760727403785243,0.09640777733669136,4.884736673744251,-0.0014107910156250002,0.10420585682409894,0.10421540638377022,-0.769,0.984,1.7530000000000001,2.3669886579075623,0.05815024609329497,9.441982084366744,-0.0027646484375,0.05476019882421017,0.054829943062618625,-0.278,0.308,0.5860000000000001,0.20295430083462174,-0.033612148810458584,5.617368590783156,2nd_test,17,2004.02.12.13.22.39
-0.0027571777343750005,0.07777670281156139,0.07782555832949016,-0.405,0.356,0.761,0.34144531637324205,0.003513831143354892,5.2039459618156165,-0.00177392578125,0.09495022834677053,0.09496679775469556,-0.425,0.405,0.8300000000000001,0.13740794134351386,0.10592078788640669,4.475248297761108,-0.001863330078125,0.10521330186669284,0.10522980038312282,-0.649,0.676,1.3250000000000002,1.1526700310009694,0.08359588989286217,6.424035753487902,-0.003074755859375,0.055541221384568185,0.055626265347265356,-0.222,0.229,0.451,0.0922079817125856,-0.0004287214322969981,4.116760285204751,2nd_test,18,2004.02.12.13.32.39
-0.0022611328125000003,0.07890076758853798,0.07893316063389487,-0.403,0.471,0.874,0.5964296522845243,-0.03212357182340833,5.967073866186725,-0.0007662109375,0.09547240956006874,0.09547548411192398,-0.454,0.479,0.933,0.24252431667987118,0.14165673280344418,5.016994723309923,-0.0014248046875,0.10675132239905147,0.10676083037492612,-0.935,0.918,1.8530000000000002,2.455067043287835,0.026973765422056168,8.757893664817695,-0.00307001953125,0.05467779985043284,0.054763918928490224,-0.229,0.215,0.444,0.08156366142840543,-0.0159726489183855,4.1815853298381125,2nd_test,19,2004.02.12.13.42.39
-0.0014483886718750002,0.07901527413866453,0.07902854786058722,-0.388,0.415,0.8029999999999999,0.5063801110635779,0.06155298503420976,5.251266931120162,-0.001681689453125,0.09565077571662774,0.09566555793288081,-0.413,0.486,0.899,0.1524805052472984,0.11733938656757269,5.080198249989809,-0.001846240234375,0.10560172145723455,0.10561785917984882,-0.662,0.889,1.5510000000000002,1.9139070690457816,0.05765100360906397,8.417137091159654,-0.0029849609375000004,0.05526646273041951,0.0553470134201589,-0.229,0.242,0.471,0.15035076952771353,-0.04405279482154904,4.372412982043301,2nd_test,20,2004.02.12.13.52.39
-0.0018087402343750004,0.07934267114626233,0.07936328499916934,-0.361,0.381,0.742,0.3844068433999399,0.037744146441618366,4.800708539209119,-0.0012542480468749999,0.09608047955380966,0.09608866576997063,-0.486,0.408,0.8939999999999999,0.15647949156404461,0.07508050525131875,5.057828580515325,-0.0008227050781250001,0.10640111111905765,0.10640429169453469,-0.703,0.693,1.396,1.2867130291679612,0.04701555491137924,6.606876365584619,-0.0029350585937500005,0.05516899004242559,0.0552470092516328,-0.232,0.266,0.498,0.1642612881271437,-0.020351081885162523,4.8147402655524525,2nd_test,21,2004.02.12.14.02.39
-0.001801708984375,0.07946629829958578,0.07948672040475141,-0.342,0.344,0.6859999999999999,0.4149724425540562,0.019707753869455672,4.327766930677256,-0.001448779296875,0.09432366160279361,0.09433478732476888,-0.347,0.417,0.764,0.13348614812498472,0.10428977682535866,4.420426566076442,-0.0012916503906249999,0.10652067291567878,0.10652850378720535,-0.618,0.972,1.5899999999999999,1.9633041034020016,0.17946942737860103,9.124318519787735,-0.0027037109374999997,0.054686116106583145,0.054752911773313484,-0.293,0.269,0.562,0.22840644374572117,-0.019733367393904647,5.35131357411126,2nd_test,22,2004.02.12.14.12.39
-0.0022458496093750004,0.07972131548057863,0.07975294340914243,-0.393,0.366,0.759,0.5200740317916859,-0.03851889509533163,4.927717814487846,-0.0014227539062500003,0.09626145878337551,0.09627197243113518,-0.466,0.422,0.888,0.18719392868634754,0.13866436137792748,4.8404534386006945,-0.0013483886718750001,0.10518184895666498,0.10519049149972219,-0.684,0.669,1.3530000000000002,1.2544789369804352,0.0005211760099323949,6.502488867972482,-0.00309033203125,0.056563254002977764,0.05664761120708225,-0.264,0.222,0.486,0.08158737502343838,0.007221887679663434,4.660390692032104,2nd_test,23,2004.02.12.14.22.39
-0.0019770019531250003,0.07935676530457542,0.07938138784581765,-0.437,0.413,0.85,0.4846810415588352,-0.036549177114067834,5.505068780647667,-0.0013240234375,0.09673244798508385,0.09674150883281694,-0.4,0.667,1.0670000000000002,0.37113042322809875,0.1712272214826448,6.894661950598434,-0.00237470703125,0.1079761942301264,0.10800230439164829,-0.681,0.847,1.528,1.3875381371192281,0.07318514799019271,7.842425259008225,-0.002956982421875,0.05602606775982585,0.056104046321739355,-0.217,0.22,0.437,0.13583281823784876,-0.045057060616309146,3.921285797007345,2nd_test,24,2004.02.12.14.32.39
-0.0021740722656250003,0.07756141544378374,0.07759187944533484,-0.308,0.405,0.7130000000000001,0.3099755507638151,0.0266197723662214,5.219618378752014,-0.0015088867187500001,0.09473912948407975,0.09475114455525722,-0.381,0.603,0.984,0.2615943824726452,0.1441104129130868,6.364039218987764,-0.0019612792968749996,0.10657505293881057,0.10659309792566601,-0.688,0.566,1.254,1.0225364674782753,-0.004534687198446432,6.454451680101563,-0.0032119140625,0.05540676214731253,0.05549978093284468,-0.259,0.242,0.501,0.12719390010867881,-0.03415577673177218,4.666685086716397,2nd_test,25,2004.02.12.14.42.39
-0.0015153320312499999,0.07772622576182905,0.07774099563514575,-0.388,0.344,0.732,0.36804211992333746,0.0013370289616362577,4.990931706302962,-0.0015135253906249997,0.09623453463755909,0.09624643586136385,-0.42,0.442,0.862,0.1566551621494887,0.09836722820950812,4.592377847965999,-0.002003857421875,0.1056096135000783,0.10562862258026053,-0.713,0.608,1.321,1.612231805636073,-0.059962660093871335,6.750064353546655,-0.003076416015625,0.055132317492346816,0.05521808370070556,-0.237,0.227,0.46399999999999997,0.09495604516366152,-0.003805751349074053,4.292072163900168,2nd_test,26,2004.02.12.14.52.39
-0.00224921875,0.0774813044446991,0.07751394405806931,-0.4,0.369,0.769,0.40420833824649316,-0.0326706483190684,5.160361853025837,-0.0021186035156250003,0.09511310929708484,0.09513670186114098,-0.439,0.444,0.883,0.1738220022516348,0.08985451686853896,4.666968596865841,-0.002367138671875,0.10742906873283874,0.10745514484796377,-0.981,0.889,1.87,2.3155987865544674,-0.03781625763627374,9.129390699522752,-0.003186083984375,0.0554029741320142,0.05549451030352574,-0.222,0.222,0.444,0.06474720769999287,-0.00012382233979511289,4.000395692867214,2nd_test,27,2004.02.12.15.02.39
-0.0023556640625,0.07824409152481353,0.07827954401833694,-0.344,0.391,0.735,0.3419917127536731,0.03369687604185462,4.99491923334931,-0.0013390625,0.0946740217175947,0.0946834910454959,-0.522,0.403,0.925,0.2331517446347866,0.10687984227268389,5.513104705271833,-0.001291650390625,0.10654673201069578,0.10655456096709622,-0.535,0.728,1.263,1.20232900829488,0.13292418156615796,6.832180559760106,-0.003020556640625,0.055081121968841566,0.05516388093459003,-0.276,0.242,0.518,0.12458150930044987,-0.025160938629666414,5.003273796531117,2nd_test,28,2004.02.12.15.12.39
-0.00244453125,0.07882328465921586,0.07886118143611597,-0.488,0.383,0.871,0.5350200636292444,-0.006817488878259659,6.188088881081904,-0.001529052734375,0.09586485510864304,0.09587704859488337,-0.474,0.474,0.948,0.2907499147594046,0.08901339446966802,4.943831781867677,-0.0017863281250000002,0.10489343899190542,0.10490864841241046,-0.723,0.776,1.499,2.017434683384363,-0.013130640994625749,7.396911615351666,-0.00291376953125,0.05517047166023242,0.05524736189261664,-0.266,0.283,0.5489999999999999,0.23456109917488455,-0.03815666008035781,5.122416533570234,2nd_test,29,2004.02.12.15.22.39
-0.0022748046875,0.0785494350087652,0.07858236746600665,-0.4,0.403,0.803,0.4890447103350155,-0.0026227136240164137,5.128376924622465,-0.002049658203125,0.09490002256116559,0.09492215432057668,-0.452,0.452,0.904,0.16550688942182612,0.11999815531904409,4.761796687301441,-0.0014609863281249999,0.10486322304910291,0.10487340000828083,-0.64,0.635,1.275,0.9570967413089555,0.013844924540234676,6.102596081974674,-0.0034757812499999997,0.05432378514244151,0.05443486646901965,-0.225,0.222,0.447,0.07349511847943768,-0.039652698569022066,4.13338021365259,2nd_test,30,2004.02.12.15.32.39
-0.0018186035156250002,0.08021030375043676,0.08023091764702917,-0.378,0.396,0.774,0.4867117699711172,0.02306220757724868,4.935753093804076,-0.0017956054687499998,0.09487624042041871,0.09489323050308963,-0.466,0.427,0.893,0.16573611797526855,0.1364709642541114,4.910782334256359,-0.0016982421875,0.1048905147047868,0.10490426159867149,-0.679,0.637,1.316,1.1352691918982902,-0.02227897000438896,6.472568317492703,-0.00293701171875,0.056733159647336544,0.05680913167270074,-0.239,0.234,0.473,0.14350027256484488,-0.001594712334230694,4.2070701128255905,2nd_test,31,2004.02.12.15.42.39
-0.0018798339843750004,0.07739824509206791,0.07742107025313345,-0.344,0.388,0.732,0.5086729705515918,-0.01826627067833771,5.01155562337741,-0.00199599609375,0.09547086323143954,0.09549172595865309,-0.449,0.466,0.915,0.20123385151208062,0.12329560675835358,4.880003951304567,-0.0018504394531250004,0.1042352561179323,0.10425167981447889,-0.667,0.684,1.351,1.434412997331691,-0.024623805635528438,6.5610453587956705,-0.003500048828124999,0.05528098325258529,0.055391673121254204,-0.31,0.264,0.5740000000000001,0.17591257833775753,-0.06109235325010507,5.596509051384009,2nd_test,32,2004.02.12.15.52.39
-0.0019884765625,0.07899110019602928,0.07901612461528817,-0.364,0.376,0.74,0.40449241574751404,0.029730785177960038,4.758522413316285,-0.00178076171875,0.09624420884062213,0.09626068173276278,-0.476,0.459,0.935,0.22956064923478525,0.12419032129534124,4.944905764500172,-0.0025443359375000004,0.10669887437146255,0.10672920611294737,-0.876,0.745,1.621,1.7143269486039925,0.02850648760976119,8.207687772592964,-0.003243896484375,0.05588777413449237,0.055981837787887734,-0.291,0.251,0.542,0.15277064751953295,-0.015166574970163606,5.198114450929348,2nd_test,33,2004.02.12.16.02.39
-0.0013528320312499998,0.07822305672439377,0.07823475415576188,-0.303,0.359,0.6619999999999999,0.40668092875128226,-0.014541133659960096,4.588753474966616,-0.0013816894531250002,0.0978430192337233,0.097852774505967,-0.408,0.483,0.891,0.3069613520962955,0.17268295842063067,4.935986766176067,-0.0016906250000000005,0.1081180086702864,0.10813122588650677,-0.657,0.645,1.302,1.3174828224675945,-0.02139378107892328,6.075950721982042,-0.0026141113281250004,0.05552381479919039,0.0555853180965138,-0.225,0.227,0.452,0.11426623085635024,-0.012743890886937063,4.08381219662667,2nd_test,34,2004.02.12.16.12.39
-0.001791064453125,0.07810817348945709,0.07812870584960675,-0.354,0.356,0.71,0.4218788787843972,-0.011723759566206884,4.556583858956052,-0.0015623535156250002,0.09524338589819027,0.09525619930408401,-0.352,0.403,0.755,0.11379389122156924,0.09799826223668927,4.230695775602829,-0.0011615234375000004,0.1028676110082962,0.10287416843527825,-0.63,0.825,1.455,1.426502408342559,0.0229835121934195,8.01950589288133,-0.0030807617187499996,0.055542237596556056,0.055627612298210324,-0.286,0.225,0.511,0.19588019455594186,0.0072563963282942755,5.141331582985451,2nd_test,35,2004.02.12.16.22.39
-0.00203349609375,0.07683498673524616,0.07686189103169887,-0.413,0.347,0.76,0.409627806173567,-0.012802938401103163,5.373273991194154,-0.001471728515625,0.09594404233362759,0.09595532942020796,-0.364,0.461,0.825,0.17308568677687886,0.129434502783332,4.804318871924067,-0.0014912109374999997,0.10627495488605784,0.10628541643185932,-0.754,0.686,1.44,1.3472119328296017,-0.03865113475636965,7.094105901878863,-0.0028114746093749997,0.05556906997831811,0.055640146726391504,-0.244,0.21,0.45399999999999996,0.033498695927733024,-0.04654746829074416,4.385322727408973,2nd_test,36,2004.02.12.16.32.39
-0.0018202636718749998,0.07984444085763252,0.07986518700725069,-0.457,0.352,0.8089999999999999,0.5706517890996232,-0.009777100151057361,5.722142739774569,-0.002276025390625,0.0964936679807248,0.09652050689855046,-0.435,0.442,0.877,0.2158220815230112,0.13173986566603701,4.579337740735162,-0.0014645507812500002,0.10491064749679434,0.10492086955028299,-0.569,0.764,1.333,1.1663803941882165,-0.00900973454668553,7.2816781186375295,-0.003012158203125,0.056386681150449626,0.05646707809160241,-0.264,0.232,0.496,0.1600982637971602,0.02941474719405741,4.675290610345675,2nd_test,37,2004.02.12.16.42.39
-0.002309033203125,0.07739473796891001,0.07742917473155306,-0.378,0.356,0.734,0.35696928410462325,0.04514825783681482,4.881880780799279,-0.0017294433593750005,0.09546862209628663,0.09548428550969461,-0.386,0.581,0.967,0.2629708782870037,0.09473008972758588,6.084770880281925,-0.0022916015625,0.1074285110576331,0.10745294982354486,-0.752,0.798,1.55,1.8640022241691012,0.020865571344182522,7.426506217865761,-0.0027642578125,0.056033258572441,0.05610140094061824,-0.281,0.308,0.589,0.2587931953743996,-0.027692721638142792,5.490058979463264,2nd_test,38,2004.02.12.16.52.39
-0.001993701171875,0.07843592197972266,0.0784612560514543,-0.398,0.498,0.896,0.6561008820895786,-0.000504141721927954,6.347081668780171,-0.0018719238281249997,0.09677743551173781,0.09679553772280453,-0.449,0.457,0.906,0.2754390482884208,0.108210881267721,4.721292021787197,-0.00211201171875,0.1067810568125258,0.1068019414032348,-0.869,0.989,1.858,2.579939922114936,-0.0035482858090224,9.260131295336032,-0.003388427734375,0.05653621499815002,0.05663766457780657,-0.239,0.239,0.478,0.09751879968846033,-0.014065127951287858,4.219806762467253,2nd_test,39,2004.02.12.17.02.39
-0.0024907226562500004,0.07855648477783131,0.0785959604559929,-0.371,0.354,0.725,0.5058926832599493,-0.03750214704176657,4.720344377024418,-0.0008767578124999998,0.09722928134675772,0.09723323431558137,-0.415,0.427,0.842,0.199298307828633,0.09824497584201942,4.391502586551138,-0.0022390136718749994,0.10715440930270453,0.10717779907814107,-0.82,0.845,1.665,2.2355183820764024,-0.07220369217397872,7.884095468092643,-0.003306982421875,0.056234235204706794,0.0563313886017101,-0.251,0.227,0.478,0.13207301349276568,-0.02355037964734466,4.455775123355017,2nd_test,40,2004.02.12.17.12.39
-0.001803759765625,0.0786407433781452,0.07866142681365101,-0.354,0.393,0.747,0.45311400755295494,-0.008567194109819452,4.996095493233567,-0.000918505859375,0.09511538248705184,0.09511981727627464,-0.479,0.505,0.984,0.1483699249076551,0.10882182513808407,5.309093461858984,-0.0013694335937499999,0.10525439765563746,0.10526330592480339,-0.676,0.752,1.428,1.4017581318007961,-0.025011032992469883,7.143989953441704,-0.002696533203125,0.055708350015225006,0.05577357396414879,-0.239,0.234,0.473,0.13869196247633608,-0.001955432794418851,4.28518351987527,2nd_test,41,2004.02.12.17.22.39
-0.001730615234375,0.07760924722037751,0.07762854039078106,-0.33,0.449,0.779,0.4307640222326752,0.04469583003677711,5.783955201707464,-0.0009978515624999998,0.09503882941696365,0.09504406769855496,-0.374,0.449,0.823,0.13840970362755556,0.11791787404591675,4.724124407420564,-0.001357373046875,0.10298306221347636,0.10299200728431855,-0.583,0.654,1.237,1.1634253579081317,0.04887619844516444,6.350007318414769,-0.0032916992187499994,0.05498149075487387,0.05507993835667393,-0.239,0.22,0.45899999999999996,0.16829482229395554,-0.0026616037102073164,4.339147920754739,2nd_test,42,2004.02.12.17.32.39
-0.0019462890624999999,0.07818452198751644,0.07820874324224403,-0.334,0.415,0.749,0.488396336752809,-0.00635618800427185,5.306312092361224,-0.0018541992187499998,0.09456809680615572,0.09458627272644403,-0.383,0.444,0.827,0.18352548549125025,0.11480892953255659,4.694127246978136,-0.0013387695312500002,0.10184375518204195,0.10185255408401647,-0.61,0.552,1.162,1.0846068355776328,-0.013344186974711575,5.989049616672666,-0.00303681640625,0.055436397360982353,0.055519513742917456,-0.222,0.225,0.447,0.06303437345150309,-0.008434191610523624,4.052629153738766,2nd_test,43,2004.02.12.17.42.39
-0.0016118652343750002,0.07807192688424783,0.07808856431612202,-0.444,0.469,0.913,0.5367816627512911,0.030868202418370145,6.006001059199459,-0.0011041015625,0.09682734212192305,0.09683363683481196,-0.583,0.503,1.0859999999999999,0.41420969453840817,0.10010548595879955,6.020635174412753,-0.003328466796875,0.1069766679721458,0.10702843632250555,-0.835,1.057,1.892,3.123223334762214,0.05726072572761963,9.875880058689242,-0.0033448242187499996,0.05527980886483928,0.05538090932069913,-0.278,0.251,0.529,0.18879127338967772,-0.00803184527347116,5.019780343170984,2nd_test,44,2004.02.12.17.52.39
